school_ID,age_yrs,sex,weigth,height,BMI,cran_vol,head_circumference,birth_weight,birth_heigth,birth_head_circumference,M_birth_age,mothers_nationality,mothers_height,mothers_weight,dads_nationality,dads_height,N_sibs,birth_order,cohab_3,2_providers_OK,Two_providers,cohabitance,n_providers,two_paretnal_figures,parents_together,two_parents,parents_alive,dads_education,Feduc_3,Feduc_1,mothers_edu,Meduc_3,Max_edu_3,family_income,personal_estimate_of_resources,Resources_reported,enough_food,lacking_meat,lacking_fruit,lacking_milk_meat,lacking_vegs,estimate_of_educational_success,grades,smoking,alcohol,Mo-smokes,dad_smokes,engages_in_sport,Oma_toas_inimesi,Laste_arv_peres...150,underage_children,people_in_dwelling,height_rzs,BMI_rzs,cran_vol_rzs,head_circ_rzs
5,14.849315,2,67.95,167.1,24.335292,1164.654,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393966154428092,1.77898587497948,0.0192250403540617,-0.0949253350087027
5,14.315068,2,54.9,168.9,19.244784,1136.064,54.8,3100,50,NA,21.7,1,168,52,1,180,1,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,NA,4,1,4,0,0,0,0,4,4,1,1,0,0,0,1,NA,2,5,0.838844581795981,-0.108031004408854,-0.344283191797741,-0.397327537490102
5,14.180822,2,39.15,161.3,15.047454,1163.664,54.5,3500,51,35,22.7,2,175,65,1,181,2,1,2,1,1,1,2,1,1,1,1,3,2,0,6,3,3,NA,3,1,3,0,0,0,0,3,2.5,0,1,0,3,0,2,NA,3,5,-0.279953089548909,-1.70817394417141,0.0169531475134527,-0.565669425800612
5,14.641096,2,49.55,168.5,17.451946,1227.726,57.4,4200,51,NA,26.8,1,167,66,1,194,1,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,NA,4,1,4,0,0,0,0,3,3,1,1,1,0,1,2,NA,2,4,0.665128826612158,-0.875030508496144,0.823683039875112,1.22776113528496
5,15.279452,2,67.25,170.3,23.187984,1179.432,56.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810939257150578,1.27785144430941,0.258637242290422,0.53716895938191
5,14.643836,2,53.9,165.7,19.63106,1128.18,55.5,3550,54,NA,25.1,1,158,53,1,190,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,2,1,3,0,0,0,0,4,5,0,0,0,0,1,1,NA,2,3,0.231928340191495,-0.0254135037950221,-0.450666217395803,0.0260432269596874
5,15.553425,2,63.3,176.8,20.25066,1292.778,56.7,NA,NA,NA,28.6,1,175,NA,1,188,0,NA,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,1,3,1.8009360795321,0.105875509208429,1.79125819648871,0.954354176037681
5,14.613699,2,51.2,167.7,18.205551,1160.706,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549697347737947,-0.576394616559792,-0.0342994228012025,0.595439519394674
5,15.060274,2,59.7,162.6,22.580484,1307.556,58.7,2700,48,NA,20.7,1,162,74,1,200,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,3,1,4,0,0,0,0,3,3,1,1,1,0,0,1,NA,2,4,-0.345883147952883,1.0675606347247,1.86195244450385,2.0737737026816
5,15.153425,2,53.5,160.4,20.794336,1159.728,55.6,NA,NA,NA,20.2,1,160,52,1,NA,2,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,4,0,0,0,0,3.5,2,1,3,0,0,0,2,NA,3,5,-0.701595731286897,0.359236848241958,-0.0182306760648907,0.128035042323687
5,16.30137,2,49.95,164,18.571535,1161.696,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114995154182569,-0.594839748074086,0.403107742591915,-0.357879187814676
5,14.926027,2,52.55,174.4,17.277455,1198.158,55.7,3300,NA,NA,23.7,1,170,59,1,NA,1,1,1,1,1,0,2,1,0,0,1,6,3,0,4,2,3,NA,3,1,3,0,0,0,0,4,4,0,2,0,NA,0,1,NA,1,4,1.50376060275539,-0.98431193751254,0.451226904291782,0.162902411764609
5,15.128767,1,43.55,158.1,17.423059,1141.908,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04400534894106,-0.943065945552372,-2.06036842354941,-0.863377731482557
5,15.041096,1,60.5,176.6,19.39876,1432.676,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588322765324119,-0.134793515861167,1.59178142835941,0.61263904902966
5,14.942466,2,47.6,162.3,18.070489,1181.412,54.8,NA,NA,NA,20.5,1,175,65,1,186,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,4,1,4,0,0,0,0,4,4,0,2,0,3,1,1,NA,2,4,-0.368478230438227,-0.677052899200153,0.23773009955892,-0.40507137265527
5,14.775342,1,73.4,180.6,22.504044,1199.587,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,4,1,4,0,0,0,0,4,3,1,1,0,0,1,1,NA,2,4,1.34878769861913,1.2175414607664,-1.18804275282338,-0.389490279742636
5,15.424658,1,51,162.6,19.289861,1272.782,55.3,NA,NA,NA,NA,1,NA,NA,1,NA,2,2,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,3,3,0,1,0,0,1,2,NA,3,5,-1.5616002769584,-0.314987129373724,-0.525631625863903,-0.693770518562369
5,15.764384,1,58.9,169.9,20.404621,1305.968,54.8,2500,46,NA,19.3,1,164,53,1,189,0,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,4,1,3,0,0,0,0,3,3,1,3,0,0,1,1,NA,1,3,-0.651911536796613,0.0764724787557322,-0.160959801539108,-1.03759007078681
5,14.830137,2,60.8,166.2,22.01109,1171.56,54.8,3600,48,NA,23.9,2,173,76,2,168,1,1,1,1,1,0,2,1,0,0,1,3,2,0,6,3,3,NA,5,1,4,0,0,0,0,3,3,1,2,0,4,1,1,NA,2,4,0.259592751064307,0.87492812709879,0.107071944256557,-0.412139443479526
5,15.254795,2,54.55,165.7,19.867798,1344.018,58.9,NA,NA,NA,37.7,1,170,65,1,180,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,4,1,4,0,0,0,0,3.5,3,0,3,0,0,1,2,NA,1,4,0.103225544903478,-0.01448221748187,2.36005437308999,2.23815853185871
5,15.09589,2,64.5,168.9,22.609992,1110.444,54.8,NA,NA,NA,29.8,2,164,66,1,176,3,NA,0,0,0,0,1,0,0,0,1,6,3,0,6,3,3,NA,3,1,1,0,1,1,1,4,5,0,3,0,0,1,2,NA,NA,5,0.62061117806633,1.07465047001576,-0.657285009950705,-0.387822728152422
5,14.972603,2,48.5,154.9,20.213378,1182.39,56.3,3400,51,NA,24.8,1,163,60,2,170,1,1,1,1,1,0,2,1,0,0,1,4,2,0,4,2,2,NA,2,1,2,0,0,0,0,4,5,1,2,0,2,1,2,NA,2,4,-1.51767611776915,0.155087323935337,0.2520972586865,0.546188654367971
5,15.010959,2,53.45,167.1,19.14233,1251.378,57.4,3550,51,NA,34.9,1,167,61,NA,NA,1,2,0,0,0,0,1,0,0,0,1,NA,NA,NA,3,2,2,NA,3,1,2,0,1,0,0,4,5,0,0,0,NA,0,2,NA,1,3,0.358573151481798,-0.267524846300883,1.13812855498958,1.2456820781266
5,14.791781,2,53,157.2,21.447209,1217.874,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12083750951664,0.660301265668003,0.699051961789442,0.598155900814732
5,15.139726,2,52.1,178.4,16.369975,1195.2,55.5,3850,NA,NA,24.6,1,183,91,1,184,1,2,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,4,1,3,0,1,0,1,3,4,1,1,0,3,1,2,NA,2,4,2.08036536573327,-1.36500174294116,0.433758773184547,0.0622385678165076
5,16.2,2,59.25,163.7,22.110115,1171.548,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173434853950929,0.793023283562375,0.489726316823946,0.0911379990753047
6,14.180822,2,49.8,162.9,18.766668,1238.568,56.5,NA,NA,NA,23.8,1,NA,NA,1,NA,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,4,1,3,0,1,1,0,5,5,0,0,1,4,1,2,NA,2,4,-0.0328599566534936,-0.257315719558299,0.975848323727404,0.699292551638823
6,13.964384,2,60.5,186.3,17.431295,1271.094,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68227592745118,-0.70786333787179,1.41243311071638,1.3835825575555
6,14.353425,2,46.5,158.9,18.416418,1193.232,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720295380590167,-0.440705497646787,0.386036502609075,0.926319823014171
6,14.430137,2,55.9,163.3,20.962324,1162.686,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0692438805777327,0.534713920261009,-0.00722037153643052,-0.282548512574932
6,14.312329,2,68.1,161.3,26.174499,1220.832,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.333750725188813,2.59595308891904,0.741011098083378,0.931242788162811
6,14.29589,2,45.3,157.3,18.307994,1146.906,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,0,0,0,0,1,0,0,0,1,3,2,0,6,3,3,NA,3,1,2,0,0,0,0,4,5,0,1,1,0,0,1,NA,NA,NA,-0.94501903789832,-0.468510048934171,-0.20460488008865,NA
6,14.306849,1,54.2,173.7,17.963859,1359.481,58.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875599421575819,-0.270452094671791,1.01931121414409,1.75490167066088
6,14.156164,1,44.6,151,19.560546,1191.255,54.6,NA,NA,NA,NA,1,163,68,1,170,0,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,NA,4,1,3,0,0,0,0,2,1,3,1,0,0,0,1,NA,1,3,-2.10140156479636,0.42859671835897,-1.00709087707635,-0.540856503048077
6,14.383562,1,71.1,176.8,22.746002,1264.953,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21643244984913,1.54433199494861,-0.191621970566869,-0.170126017617896
6,14.556164,1,74.7,179.7,23.1326,1349.569,56.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43099254024297,1.59281011444731,0.779822707950886,0.231676284806053
6,14.641096,2,50.5,157.1,20.461573,1128.192,55.1,3010,50,NA,21.9,1,156,49,1,176,0,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,3,0,1,0,1,3,3,0,3,0,0,0,1,NA,1,3,-1.09540974526768,0.299019192856804,-0.450516902307943,-0.226945138770386
6,14.276712,2,48.7,162.6,18.419926,1285.872,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118871462957275,-0.419758089477541,1.5753579719474,1.18913922960892
6,14.347945,2,54.7,165,20.091827,1149.864,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223850530764605,0.214208268204071,-0.168944952814701,-0.274780164075974
6,14.419178,1,58.5,177.4,18.588684,1262.367,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25911497552829,-0.0914839558347317,-0.240345681426147,-0.56690717689654
6,14.213699,1,54.2,172.9,18.13048,1352.226,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878440017744171,-0.155860728901997,0.970460148497453,1.05648007821036
6,14.468493,1,47.8,167.7,16.996589,1303.885,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.147565863902756,-0.738974404820276,0.252931583934609,-0.0314294692986372
6,15.331507,2,58.7,177.8,18.568404,1189.284,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96437886434669,-0.530052645587276,0.397559495989588,0.805719576623599
6,14.315068,2,59.4,165.1,21.79176,1183.38,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251998391169366,0.885539432111394,0.261439922558494,0.551393945589474
6,14.361644,2,55.5,167,19.900319,1172.538,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527492454174683,0.136180899329191,0.120830780744266,-0.149787749921737
6,13.961644,2,55.6,165.9,20.201426,1111.434,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533266283206828,0.373729463865265,-0.631165544986102,0.688645137557172
6,15.005479,2,41.6,155.6,17.182017,1073.982,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41630868133662,-1.03155383379393,-1.1332831088409001,-1.1583246822975
6,14.49589,1,74.5,188,21.078542,1524.044,58.3,NA,NA,NA,24,1,172,68,1,186,1,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,2,0,0,0,0,4,4,0,0,0,0,1,1,NA,1,4,2.65103821471079,0.830763010763755,2.97832606426565,1.58233535686295
6,14.734247,1,46.2,161.5,17.713196,1127.901,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27621999032868,-0.619562150221838,-2.06057114101254,-0.869271040502437
6,14.336986,1,49.5,164.6,18.270294,1242.111,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.428582886533703,-0.168200681295984,-0.454269653704924,-0.142969555178729
6,13.934247,1,46.2,167.2,16.526064,1225.518,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425192141701035,-0.659023697075283,-0.496767879004516,0.00847142657410032
6,14.567123,1,40.6,166.4,14.662884,1168.916,54.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.433319768304056,-1.70450582480626,-1.4722379471443101,-0.965343061936799
6,14.454795,1,35.9,152.8,15.376155,1221.855,53.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20848136684233,-1.36049036211577,-0.760902220578804,-1.27701663319402
6,14.232877,2,53.5,160.9,20.665299,1113.402,55.2,3200,45,NA,20.1,1,160,70,1,184,2,1,2,1,1,1,2,1,1,1,1,5,3,0,5,3,3,NA,3,1,3,0,1,0,0,3,3,0,1,0,4,1,2,NA,3,5,-0.363608051926092,0.468217827099161,-0.630020575762746,-0.132225933895816
6,14.287671,2,58,165,21.303949,1288.83,57.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247373598246405,0.702363600263239,1.61266011640436,1.56704832651647
6,14.273973,1,66,178.8,20.644716,1306.542,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62610595699352,0.789090312144493,0.375639627519813,0.771135773878762
6,15.093151,2,41.8,163,15.732621,1186.338,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2900702749423,-1.607863539584,0.313947381029675,0.686983079384083
6,14.723288,1,NA,160.1,NA,1325.721,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46146679939387,NA,0.404950614730066,0.0140033645151137
6,14.40274,1,59.5,176.8,19.034981,1222.932,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19436920218758,0.0914805695088779,-0.723139989025644,0.0694542869214978
6,14.731507,1,57.5,164.2,21.326596,1329.887,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.897596681175488,0.785973629676718,0.452950874944434,0.824417471931342
6,14.460274,1,69.3,164.5,25.609519,1352.729,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.584383288504058,2.61228527328859,0.864300903392272,2.22965287478649
6,14.334247,1,50.2,182.6,15.055742,1204.759,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08274881229548,-1.41559544068498,-0.917566693964133,0.297394161673762
6,14.334247,1,57.5,167.9,20.397007,1388.572,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034554739686565,0.659670333466589,1.36866677339009,1.86429421043367
6,12.361644,2,42.4,150.8,18.645034,1016.814,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.639000117028652,0.278093493727949,-1.34708738851951,-0.617976649136847
6,12.128767,2,39.4,152.3,16.986207,1143.96,54.3,2550,47,NA,NA,2,NA,NA,1,NA,0,NA,0,0,0,0,1,0,0,0,3,5,3,0,6,3,3,NA,5,1,4,0,0,0,0,3,3,0,0,1,2,1,NA,NA,NA,4,-0.116577797958169,-0.27326760888537,0.419588971037034,0.164302117242997
6,12.887671,1,38.8,151.1,16.994281,1250.443,55.7,3650,51,NA,24.5,1,160,54,1,179,2,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,NA,5,1,4,0,0,0,0,5,5,1,1,0,0,1,2,NA,3,5,-0.819084086814268,-0.352355387096027,0.0797034256228027,0.542043966976796
6,12.736986,1,41.3,155,17.190427,1198.007,54.7,4400,41,NA,27.6,1,170,65,1,175,1,2,0,0,0,0,1,0,0,0,1,6,3,0,6,3,3,NA,4,1,4,0,0,0,0,4,NA,1,1,1,4,0,2,NA,2,3,-0.157418341069096,-0.284398028157498,-0.540515612470435,-0.0539479351530746
6,12.994521,1,45.9,163.2,17.233456,1226.021,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779655393638508,-0.258509093526677,-0.249660602616318,-0.0453097751524488
6,12.605479,1,43.8,165,16.088154,1239.022,55.1,NA,NA,NA,22.4,1,NA,NA,1,NA,1,2,1,1,1,0,2,1,0,0,1,3,2,0,3,2,2,NA,3,1,2,0,0,0,0,3,1,0,0,0,4,0,2,NA,2,4,1.33506368187179,-0.725345149777225,-0.00690067260994536,0.221470527155397
6,11.994521,1,62.6,156.6,25.526473,1273.285,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564338790839307,2.84785413427786,0.455108013287306,1.52484401360825
6,12.317808,2,54.3,162.4,20.588646,1208.01,56.8,4400,53,NA,23,1,176,84,1,190,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,3,1,3,0,0,0,0,4,4,0,0,0,2,0,1,NA,2,4,1.20287635275262,1.05361999036932,1.12459266980202,1.62175811901537
6,12.019178,2,49.4,162.3,18.753827,1233.642,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58145462968922,0.465281005538345,1.64426107584483,1.57349158425365
6,11.958904,1,35,150.7,15.41138,1275.871,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.237184860802441,-1.08810156608995,0.48647180937852,-0.983005637555976
